,portfolio_value,daily_return,portfolio_normalized,benchmark_IPC
2025-07-25,63370.1274702365,0.0016025542370903,108.546926323245,100.19829051332054
2025-07-28,63109.16172951866,-0.002927166213982,108.09991713829592,99.77951181928488
2025-07-29,62955.98728264326,-0.0004939596151876,107.83754406026485,101.06814410772104
2025-07-30,62688.64452476167,-0.0017327630424691,107.3796116589697,100.32538598575432
2025-07-31,62465.32194430296,-0.0006417387585326,106.99708158281108,100.32901845547252
2025-08-01,61795.6985148904,-0.0111505438209594,105.85008112757448,99.45878249583856
2025-08-04,61133.414369816346,-0.0079434399460525,104.71565215969572,99.02212822713696
2025-08-05,61585.99754119872,0.0018125721611812,105.49088355215672,99.7585363550474
2025-08-06,61721.90012237416,0.001946980980241,105.72367158738544,99.90302261765466
2025-08-07,62414.753632568856,0.0062520782454069,106.91046293413204,101.8374151618603
2025-08-08,62432.24853493236,-0.0006575420190498,106.9404300172624,101.50406778570856
2025-08-11,62407.72528565399,-0.0009984302765367,106.89842405264012,101.98073384491526
2025-08-12,62434.12456789039,-0.0005084512554276,106.94364348107264,102.56134862402796
2025-08-13,62878.13317543104,0.0028107909087913,107.70418747133424,102.21618206539088
2025-08-14,62661.70689671168,-0.0060812422232008,107.33347009599684,101.67379015372651
2025-08-15,62825.26589886693,0.000554027371022,107.6136309172732,101.94159603208676
2025-08-18,63072.692253177134,0.0025503023880366,108.03744843703996,101.94023044196707
2025-08-19,63175.79794363301,-0.000854097572385,108.2140585565427,102.19034510032752
2025-08-20,62783.40254624113,-0.0010449701499475,107.54192302532914,101.76852796827572
2025-08-21,62444.45286097223,-0.002512135971225,106.96133485259034,102.54199821203284
2025-08-22,63159.386084209655,0.0054932410338572,108.18594662168046,103.5234956266635
2025-08-25,63598.33790341371,-0.0028071304405702,108.93782882044952,102.24162983727014
2025-08-26,63364.70076760782,-0.0007480742728658,108.53763090418988,101.61283703873694
2025-08-27,63734.70078773437,0.004703214491549,109.17140531064248,102.5132457120641
2025-08-28,63890.160591568914,0.0028573560835074,109.4376929850831,103.39449515601288
2025-08-29,63331.08179449033,-0.0080164201543873,108.48004484047618,102.62046502030668
2025-09-01,63214.304605390505,0.0004234703013066,108.28001676025166,102.89344648522028
2025-09-02,63024.04146482014,-0.0030098114937444,107.9541143212638,104.43662477195495
2025-09-03,63325.91118023045,0.0001831686885398,108.47118807613752,104.2682816499579
2025-09-04,63370.50620568673,0.002912108707729,108.54757506060209,104.64592876959034
2025-09-05,63668.32279698613,0.0028518761672897,109.05770620415709,105.71592325192344
2025-09-08,63884.66021830237,0.0026464381320017,109.4282713753192,106.01307566195445
2025-09-09,63973.15563992345,-0.0021395717309572,109.5798555111592,106.06511147346286
2025-09-10,64254.06315813903,0.0006354114957514,110.06102304072928,105.73240592466736
2025-09-11,65059.26618073366,0.0066240325573578,111.4402582838631,107.5929063875
2025-09-12,65314.87086010673,0.0006333421619846,111.87808448695564,108.02179044842087
2025-09-15,65460.23243659119,0.0046868601773539,112.12707487032358,108.551748662046
2025-09-16,65908.45687587287,0.0021925161283808,112.89484017440694,108.551748662046
2025-09-17,65959.24184771473,0.0007705380196885,112.98182994098798,107.66746078008109
2025-09-18,66204.77760789846,0.0013437639934474,113.40240905506506,107.1915253115884
2025-09-19,66040.24746950975,-0.0002399635375703,113.1205847709334,106.97533873975014
2025-09-22,66315.74077194183,0.0013794928702628,113.5924782702117,108.3804148976869
2025-09-23,66176.39373903812,-0.0046602762390821,113.35379022084544,109.01681403318642
2025-09-24,66043.94886892806,-0.0026418269927064,113.126924911722,108.2088353271063
2025-09-25,65727.05527411202,-0.0043771132261541,112.58411669810494,108.27716262874188
2025-09-26,65803.3530864192,0.0001619236029388,112.71480750372184,108.90997709017736
2025-09-29,65632.06357002676,-0.0038779992080044,112.42140505594348,109.4396963255316
2025-09-30,66047.91714270954,0.0001481769421216,113.13372218259684,109.973607922553
2025-10-01,66021.1491275767,-0.005064037313269,113.08787115021872,108.25038340649596
2025-10-02,66433.44686295243,0.0031003531953164,113.7940974699636,108.75832147944207
2025-10-03,66363.79620853564,-0.0016581100859398,113.67479260574513,108.34601568257352
2025-10-06,66145.82330307335,-0.0045377861522348,113.30142600772474,105.58382971965186
2025-10-07,66233.06985724093,-0.0040859635452797,113.4508709538728,105.25444255484706
2025-10-08,66389.66411183188,0.004301348002154,113.71910183322068,106.43048193791986
2025-10-09,66970.4965766862,0.0011940977930802,114.71401191602432,106.30943602971608
2025-10-10,66017.81036125796,-0.0075144316603682,113.08215216501102,105.87178488022715
2025-10-13,65742.49522268106,0.0110096499560028,112.61056384326088,106.70409157428848
2025-10-14,66517.87258382018,0.0006473372969661,113.9387106002926,106.25055178375771
2025-10-15,66143.43927608691,0.0032042628252801,113.2973423990596,107.7396663576564
2025-10-16,67035.24147162656,0.0088295986932156,114.82491368664483,109.3250960026924
2025-10-17,66173.28391848989,-0.0056612337523633,113.34846339769702,107.9256187642461
2025-10-20,66518.64013376329,0.0070619067881603,113.94002533943626,107.800517053387
2025-10-21,66282.76111024356,-0.002737308821658,113.53598728539858,106.22985626549476
2025-10-22,66153.19634302754,0.0054417324986522,113.31405531520188,107.16399501477672
2025-10-23,65399.89421417392,-0.0042372313886895,112.023721305408,107.52014091797564
2025-10-24,66248.70773526978,0.0074461794314075,113.47765713313444,106.87958356056184
2025-10-27,66665.84429871575,0.0015325057182147,114.19217189942346,108.12904389641642
2025-10-28,67195.04030840969,0.0032296323911238,115.09863370671243,109.76327290437736
2025-10-29,67177.35106319941,0.0001684385520099,115.06833373299918,110.73795602431105
2025-10-30,66534.04506822393,-0.0083556588692695,113.96641250879614,109.92866635171607
2025-10-31,66661.96388630942,0.0082387972226378,114.18552512662389,109.71772364593716
2025-11-03,67451.25108402649,0.0052543193553296,115.5374980943083,109.5162035119837
2025-11-04,66638.7991659465,-0.0094607807564391,114.14584619121835,109.05621130813768
2025-11-05,67089.84919011364,0.0106993579821388,114.91845145012942,110.78280883179026
2025-11-06,67226.52819105129,-0.0028447896272115,115.1525694176478,110.2839587610902
2025-11-07,66584.56228646082,-0.0002118887179199,114.05294363923436,110.77864378192535
2025-11-10,66934.18863859239,0.005337714907966,114.65181991423184,110.28551553382655
2025-11-11,66629.15845620877,-0.0025755098275356,114.12933258376036,112.43070739684862
2025-11-12,66741.73058846116,-0.0029868381322405,114.32215780651838,110.45445268752574
2025-11-13,65367.91109654604,-0.0128790361909335,111.9689373046283,109.29867183387762
2025-11-14,65007.19066625983,-0.0009810912566947,111.35105794202236,108.94766054952848
2025-11-17,64544.54592850338,-0.0054694250752818,110.5585920552104,108.94766054952848
2025-11-18,64438.769415986586,-0.0016388141088475,110.377407074696,108.34604982232648
2025-11-19,64011.34751229023,-0.0023036432197378,109.64527451095358,108.51407885859604
2025-11-20,63106.723454895786,-0.0090692371901094,108.09574060865316,107.80023710741249
2025-11-21,63094.297135056455,0.0035388901800115,108.074455519323,108.15870451381475
2025-11-24,63961.74617552167,0.0099934692230689,109.56031219727858,109.28672974828145
2025-11-25,64474.381300088775,0.0033851521169785,110.43840680302525,110.49622608928512
2025-11-26,64741.30405411645,0.0052906221684556,110.89561977816165,110.54543512924594
2025-11-27,64796.359559098746,-0.0038431212310456,110.98992455679426,109.58758973548724
2025-11-28,65114.36684395099,0.0049077955461711,111.53464041420396,111.16433422736245
2025-12-01,65156.25985752912,-0.0030240567394884,111.60639911250324,111.08453596872197
2025-12-02,65314.96448932016,0.0039751892414587,111.87824486478252,111.55557579663578
2025-12-03,65355.21841419546,0.0017033619913424,111.9471959619649,111.16548815101352
2025-12-04,65447.978907226265,0.0023493851003231,112.10608575443774,111.37072951804296
2025-12-05,65623.73062036677,-0.0008902472598041,112.40713151557188,110.78244012245794
2025-12-08,66091.75232352542,0.0087638616635639,113.20880762635932,111.0441076732304
2025-12-09,66118.30051133365,0.0014568241915897,113.254282115698,111.335456325253
2025-12-10,66475.70443949135,0.0023419400668236,113.86648062951026,110.83679743716972
2025-12-11,66628.29009835179,0.0052610726711139,114.12784517036724,113.1138097144394
2025-12-12,66114.38066899359,-0.0078538413267249,113.24756780321874,113.1138097144394
2025-12-15,65769.65796627983,-0.0052140351195246,112.657091007492,112.43925599099748
2025-12-16,65384.1128428827,-0.0052286721915006,111.99668933600522,110.52473961098302
2025-12-17,64929.14414438931,-0.0053945580078954,111.2173717653101,109.29625473936588
2025-12-18,65010.606204588985,0.0044810374821404,111.35690843029136,111.5323471087009
2025-12-19,65886.53670141865,0.0059731924743808,112.85729302630322,111.81142593349864
2025-12-22,66214.37199427657,0.0032578042505824,113.4188433150686,113.22936595036228
2025-12-23,66363.44735362011,0.0014242437699822,113.67419505086671,114.65784149499892
2025-12-24,66676.37039337047,0.0006736172910211,114.21020208598878,114.69458952511808
2025-12-26,67151.60730239518,0.0055500294503003,115.0242371496585,114.72942572906976
2025-12-29,67003.0162237072,-0.0014189922681339,114.76971493999102,114.22377501957403
2025-12-30,66552.61397354737,-0.0055434131111311,113.99821925557904,112.51011646230498
2025-12-31,66398.4400599058,-0.001861548775744,113.73413418721812,112.408018117011
2026-01-01,66222.74385030939,0.0,113.43318349831044,112.408018117011
2026-01-02,66641.36337211005,0.006321385938748,114.1502384294641,112.11623247615016
2026-01-05,66859.334342693,0.0029523887329383,114.52360171322243,113.64221798327875
2026-01-06,67567.77642829284,0.0025489462165357,115.73709478858372,113.65596947578342
2026-01-07,67430.17926338616,-0.0010783209664935,115.50140409459816,113.39283391563237
2026-01-08,67677.54102292612,0.0064848587973169,115.92511096974346,114.52780317585731
2026-01-09,68035.42638294732,0.002790424336027,116.53813412997988,115.47450535423988
2026-01-12,68291.82750711069,0.0007531223069123,116.977324566307,116.66834520452204
2026-01-13,68475.819635112,-0.0011651481131059,117.29248536461208,115.95485167881894
2026-01-14,68199.43747504686,-0.001220010196822,116.81906933779815,117.81757122559596
2026-01-15,68260.8064244538,6.277950662436638e-05,116.92418843879634,116.49996794277196
2026-01-16,68144.98012393569,0.0018724269337104,116.72578913914936,117.35966154668236
2026-01-19,68270.29947996532,0.002859041705465,116.94044912878276,117.93073767880952
2026-01-20,67594.59757322982,-0.0098974504562381,115.78303682720036,118.3075313046172
2026-01-21,67772.52450042867,0.0037165305084809,116.08780852056088,118.92412255543152
2026-01-22,68269.14761012454,0.0020252923590016,116.93847608666124,119.46921150758214
2026-01-23,68643.15239043758,-0.0014020870502832,117.57911026168716,119.20207476838056
2026-01-26,68920.49602861045,-0.0003117738425673,118.054173207917,120.09507511530872
2026-01-27,69358.5525032262,0.0077058447723203,118.80452176762076,120.39504064098617
2026-01-28,69604.2282698141,0.001731574181133,119.22534069918676,122.28647854797894
2026-01-29,69050.17213502528,-0.0082697795119898,118.2762958914402,121.4696644738248
2026-01-30,68240.42659492341,-0.0083198397474442,116.88927975322434,118.15995198038902
2026-02-02,67875.49318168817,1.4132595832938575e-05,116.26418395650308,118.15995198038902
2026-02-03,67788.17324550274,-0.0012864722168823,116.11461331402452,121.89377579727758
2026-02-04,67145.1084332996,-0.0074695640045721,115.01310521268655,120.13817313948418
2026-02-05,66056.34991140252,-0.0117958297451227,113.14816670336016,120.36120131782178
2026-02-06,66669.92145112682,0.0101043617414819,114.19915566890666,123.77196748011
2026-02-09,67613.36766403611,0.0055855761775351,115.81518818534283,124.99533138877852
2026-02-10,68072.05145573556,0.0004845261252452,116.60086935296638,124.57950919735184
2026-02-11,68191.29554560599,0.0027061461357911,116.80512299666826,125.15596575455032
2026-02-12,68420.72492038654,0.004073720729105,117.198113423465,123.9091273517254
2026-02-13,67970.25668831644,0.0015103386840729,116.42650471839428,124.94177294428673
2026-02-16,68069.11696758596,0.0001241680379076,116.5958428573337,124.72236357976615
2026-02-17,68273.01629357932,0.0029954748214298,116.94510276889622,124.37696487080868
2026-02-18,68464.1,0.0028114010517217,117.2724107581718,124.37696487080868
